4.090	3.820	2.357	1.212	0.000
4.047	3.724	2.357	1.212	0.000
4.047	3.724	2.357	1.212	0.000
4.003	3.724	2.314	1.167	0.000
4.003	3.676	2.314	1.167	0.000
3.960	3.676	2.272	1.167	0.000
3.917	3.629	2.230	1.167	0.000
3.831	3.581	2.187	1.167	0.000
3.787	3.533	2.145	1.121	0.000
3.701	3.437	2.103	1.121	0.000
3.614	3.389	2.061	1.121	1.000
3.528	3.294	2.018	1.121	0.000
3.398	3.198	1.976	1.076	0.000
3.312	3.103	1.892	1.076	0.000
3.226	2.959	1.807	1.076	0.000
3.139	2.864	1.723	1.076	0.000
3.010	2.720	1.680	1.031	0.000
2.923	2.577	1.596	1.031	0.000
2.837	2.433	1.553	1.031	0.000
2.750	2.290	1.511	0.986	0.000
2.621	2.194	1.469	0.986	0.000
2.534	2.051	1.427	0.941	0.000
2.448	1.955	1.384	0.896	0.000
2.361	1.860	1.384	0.896	0.000
2.318	1.764	1.384	0.896	0.000
2.275	1.716	1.342	0.851	0.000
2.275	1.668	1.342	0.851	0.000
2.232	1.621	1.300	0.851	0.000
2.232	1.573	1.300	0.851	0.000
2.189	1.573	1.300	0.851	0.000
2.189	1.573	1.300	0.851	0.000
2.189	1.573	1.258	0.851	0.000
2.189	1.573	1.258	0.851	0.000
2.189	1.573	1.258	0.851	0.000
2.189	1.573	1.215	0.851	0.000
2.232	1.573	1.215	0.851	0.000
2.232	1.573	1.215	0.851	0.000
2.232	1.573	1.173	0.851	0.000
2.232	1.621	1.173	0.851	0.000
2.232	1.621	1.173	0.851	0.000
2.232	1.621	1.215	0.851	0.000
2.232	1.621	1.215	0.851	0.000
2.232	1.621	1.215	0.806	0.000
2.232	1.621	1.215	0.806	0.000
2.232	1.621	1.215	0.806	0.000
2.232	1.621	1.215	0.806	0.000
2.232	1.621	1.215	0.806	0.000
2.232	1.621	1.215	0.806	0.000
2.232	1.621	1.215	0.806	0.000
2.232	1.621	1.215	0.806	0.000
2.232	1.621	1.173	0.761	0.000
2.189	1.621	1.173	0.761	0.000
2.189	1.621	1.173	0.761	0.000
2.189	1.573	1.131	0.761	0.000
2.189	1.573	1.131	0.715	0.000
2.145	1.573	1.089	0.715	0.000
2.145	1.573	1.089	0.715	0.000
2.145	1.573	1.089	0.715	0.000
2.102	1.573	1.089	0.715	0.000
2.102	1.573	1.089	0.715	0.000
2.102	1.573	1.089	0.715	0.000
2.102	1.525	1.089	0.670	0.000
2.102	1.525	1.131	0.670	0.000
2.102	1.573	1.131	0.670	0.000
2.102	1.573	1.131	0.670	0.000
2.102	1.573	1.173	0.715	0.000
2.102	1.621	1.173	0.715	0.000
2.102	1.621	1.173	0.715	0.000
2.102	1.621	1.215	0.715	0.000
2.102	1.621	1.173	0.715	0.000
2.102	1.621	1.215	0.715	0.000
2.102	1.621	1.215	0.715	0.000
2.102	1.621	1.215	0.715	0.000
2.102	1.621	1.215	0.715	0.000
2.102	1.621	1.215	0.715	0.000
2.102	1.668	1.215	0.715	0.000
2.102	1.668	1.215	0.715	0.000
2.102	1.668	1.258	0.715	0.000
2.102	1.716	1.258	0.715	0.000
2.102	1.716	1.258	0.715	0.000
2.102	1.716	1.300	0.715	0.000
2.145	1.764	1.300	0.715	0.000
2.145	1.764	1.342	0.715	0.000
2.145	1.764	1.342	0.715	0.000
2.145	1.812	1.342	0.715	0.000
2.189	1.812	1.342	0.715	0.000
2.189	1.860	1.384	0.715	0.000
2.189	1.860	1.384	0.715	0.000
2.232	1.860	1.384	0.715	0.000
2.232	1.860	1.384	0.715	0.000
2.275	1.860	1.384	0.715	0.000
2.275	1.907	1.384	0.715	0.000
2.318	1.860	1.384	0.715	0.000
2.318	1.860	1.427	0.715	0.000
2.318	1.907	1.427	0.715	0.000
2.361	1.907	1.469	0.715	0.000
2.405	1.907	1.469	0.761	0.000
2.405	1.955	1.511	0.715	0.000
2.448	2.003	1.511	0.715	0.000
2.405	2.051	1.553	0.715	0.000
2.448	2.051	1.553	0.715	0.000
2.448	2.099	1.553	0.761	0.000
2.448	2.099	1.553	0.761	0.000
2.448	2.099	1.553	0.715	0.000
2.491	2.099	1.596	0.761	0.000
2.491	2.099	1.596	0.761	0.000
2.534	2.099	1.596	0.761	0.000
2.577	2.146	1.638	0.761	0.000
2.577	2.146	1.638	0.761	0.000
2.621	2.194	1.680	0.761	0.000
2.664	2.194	1.680	0.806	0.000
2.707	2.242	1.723	0.761	0.000
2.707	2.290	1.723	0.761	0.000
2.750	2.338	1.765	0.806	0.000
2.793	2.385	1.765	0.761	0.000
2.793	2.433	1.807	0.761	0.000
2.837	2.481	1.807	0.761	0.000
2.880	2.577	1.849	0.761	0.000
2.923	2.672	1.849	0.806	0.000
2.966	2.720	1.892	0.806	0.000
3.010	2.768	1.892	0.806	0.000
3.053	2.864	1.934	0.806	0.000
3.139	2.911	1.976	0.806	0.000
3.182	2.959	2.018	0.851	0.000
3.226	3.055	2.018	0.806	0.000
3.269	3.103	2.061	0.851	0.000
3.312	3.150	2.103	0.851	0.000
3.355	3.246	2.145	0.851	0.000
3.398	3.342	2.187	0.851	0.000
3.398	3.437	2.187	0.896	0.000
3.442	3.485	2.230	0.851	0.000
3.528	3.581	2.272	0.896	0.000
3.571	3.676	2.314	0.896	0.000
3.614	3.772	2.314	0.896	0.000
3.701	3.915	2.357	0.896	0.000
3.744	4.011	2.399	0.896	0.000
3.831	4.154	2.441	0.941	0.000
3.874	4.250	2.526	0.941	0.000
3.960	4.346	2.568	0.941	0.000
4.047	4.441	2.610	0.941	0.000
4.133	4.537	2.652	0.941	0.000
4.219	4.632	2.652	0.941	0.000
4.306	4.728	2.737	0.941	0.000
4.435	4.824	2.737	0.986	0.000
4.522	4.919	2.821	0.986	0.000
4.608	5.063	2.864	0.986	0.000
4.695	5.158	2.948	0.986	0.000
4.738	5.254	2.991	0.986	0.000
4.824	5.350	3.033	1.031	0.000
4.868	5.493	3.117	1.031	0.000
4.954	5.589	3.160	1.031	0.000
4.997	5.684	3.202	1.031	0.000
5.040	5.780	3.286	1.031	0.000
5.127	5.923	3.286	1.031	0.000
5.170	6.019	3.329	1.031	0.000
5.256	6.115	3.371	1.076	0.000
5.300	6.210	3.413	1.076	0.000
5.386	6.306	3.456	1.076	0.000
5.473	6.401	3.498	1.076	0.000
5.516	6.497	3.540	1.076	0.000
5.602	6.545	3.540	1.121	1.000
5.645	6.593	3.582	1.121	0.000
5.689	6.593	3.582	1.121	0.000
5.732	6.640	3.582	1.121	0.000
5.732	6.640	3.582	1.121	0.000
5.689	6.593	3.582	1.121	0.000
5.689	6.593	3.582	1.121	0.000
5.689	6.593	3.625	1.121	0.000
5.689	6.593	3.625	1.121	0.000
5.689	6.640	3.667	1.121	0.000
5.732	6.688	3.709	1.167	0.000
5.775	6.736	3.709	1.167	0.000
5.818	6.784	3.751	1.167	0.000
5.861	6.832	3.794	1.167	0.000
5.948	6.880	3.794	1.212	0.000
6.034	6.975	3.836	1.212	0.000
6.077	7.023	3.878	1.212	0.000
6.164	7.071	3.878	1.212	0.000
6.207	7.119	3.920	1.212	0.000
6.294	7.166	3.963	1.212	0.000
6.337	7.214	4.005	1.212	0.000
6.423	7.262	4.005	1.212	0.000
6.466	7.262	4.047	1.212	0.000
6.510	7.310	4.047	1.212	0.000
6.553	7.310	4.047	1.212	0.000
6.596	7.358	4.090	1.212	0.000
6.682	7.405	4.132	1.212	0.000
6.726	7.405	4.132	1.257	0.000
6.769	7.453	4.174	1.212	0.000
6.855	7.501	4.174	1.257	0.000
6.898	7.549	4.174	1.257	0.000
6.985	7.644	4.216	1.257	0.000
7.071	7.692	4.259	1.257	0.000
7.158	7.788	4.259	1.257	0.000
7.244	7.836	4.259	1.257	0.000
7.331	7.884	4.301	1.257	0.000
7.460	7.931	4.301	1.302	0.000
7.547	7.979	4.343	1.302	0.000
7.633	8.027	4.343	1.302	0.000
7.719	8.075	4.385	1.302	0.000
7.806	8.123	4.385	1.302	0.000
7.936	8.170	4.428	1.302	0.000
8.065	8.218	4.428	1.302	0.000
8.195	8.266	4.470	1.347	0.000
8.368	8.314	4.512	1.302	0.000
8.497	8.409	4.512	1.347	0.000
8.627	8.457	4.554	1.302	0.000
8.713	8.457	4.554	1.347	0.000
8.800	8.457	4.554	1.302	0.000
8.886	8.505	4.554	1.347	0.000
8.929	8.457	4.470	1.392	0.000
8.929	8.409	4.470	1.347	0.000
8.973	8.362	4.470	1.347	0.000
8.973	8.314	4.470	1.302	0.000
8.973	8.266	4.470	1.302	0.000
8.973	8.218	4.470	1.302	0.000
8.973	8.170	4.470	1.257	0.000
8.973	8.170	4.470	1.257	0.000
8.929	8.123	4.470	1.257	0.000
8.886	8.075	4.428	1.257	0.000
8.886	8.027	4.428	1.257	0.000
8.843	7.979	4.385	1.257	0.000
8.800	7.931	4.385	1.212	0.000
8.713	7.836	4.343	1.257	0.000
8.627	7.788	4.301	1.212	0.000
8.540	7.692	4.259	1.212	0.000
8.454	7.644	4.216	1.212	0.000
8.368	7.549	4.174	1.212	0.000
8.281	7.501	4.132	1.167	0.000
8.195	7.405	4.090	1.167	0.000
8.108	7.358	4.047	1.167	0.000
8.022	7.310	4.005	1.167	0.000
7.979	7.262	3.963	1.167	0.000
7.892	7.214	3.920	1.121	0.000
7.806	7.166	3.878	1.121	0.000
7.763	7.119	3.878	1.121	0.000
7.676	7.023	3.836	1.121	0.000
7.590	6.975	3.794	1.076	0.000
7.503	6.880	3.709	1.076	0.000
7.460	6.880	3.667	1.076	0.000
7.374	6.784	3.625	1.076	0.000
7.331	6.736	3.582	1.031	0.000
7.244	6.688	3.540	1.031	0.000
7.201	6.640	3.498	1.031	0.000
7.201	6.593	3.456	0.986	0.000
7.158	6.545	3.413	0.986	0.000
7.115	6.497	3.371	0.986	0.000
7.071	6.401	3.329	0.986	0.000
7.028	6.354	3.329	0.986	0.000
6.985	6.306	3.286	0.986	0.000
6.942	6.258	3.244	0.986	0.000
6.898	6.162	3.202	0.986	0.000
6.812	6.115	3.160	0.986	0.000
6.726	6.067	3.117	0.986	0.000
6.682	6.019	3.075	0.941	0.000
6.596	5.971	3.033	0.941	0.000
6.553	5.876	2.991	0.941	0.000
6.466	5.828	2.948	0.941	0.000
6.380	5.780	2.906	0.941	0.000
6.337	5.684	2.864	0.941	0.000
6.250	5.589	2.779	0.941	0.000
6.207	5.493	2.737	0.896	0.000
6.121	5.397	2.695	0.896	0.000
6.034	5.302	2.695	0.896	0.000
5.991	5.254	2.652	0.896	0.000
5.905	5.158	2.610	0.896	0.000
5.818	5.063	2.568	0.896	0.000
5.732	4.919	2.526	0.896	0.000
5.602	4.824	2.441	0.896	0.000
5.473	4.680	2.399	0.851	0.000
5.300	4.489	2.314	0.851	0.000
5.213	4.346	2.230	0.851	0.000
5.040	4.154	2.145	0.806	0.000
4.911	4.011	2.061	0.851	0.000
4.738	3.820	1.976	0.806	0.000
4.565	3.629	1.892	0.806	0.000
4.435	3.485	1.807	0.806	0.000
4.263	3.342	1.723	0.761	0.000
4.176	3.294	1.638	0.761	0.000
4.090	3.198	1.553	0.761	0.000
4.047	3.198	1.511	0.715	0.000
4.003	3.198	1.511	0.715	0.000
4.003	3.198	1.469	0.670	0.000
3.960	3.198	1.469	0.670	0.000
3.960	3.150	1.469	0.625	0.000
3.960	3.198	1.427	0.625	0.000
3.917	3.150	1.427	0.625	0.000
3.917	3.150	1.427	0.625	0.000
3.874	3.103	1.427	0.580	0.000
3.874	3.055	1.384	0.580	0.000
3.831	3.055	1.384	0.580	0.000
3.831	3.007	1.384	0.580	0.000
3.787	2.959	1.342	0.580	0.000
3.787	2.959	1.342	0.580	0.000
3.787	2.959	1.300	0.535	0.000
3.787	2.959	1.300	0.580	0.000
3.787	2.959	1.300	0.535	0.000
3.787	2.959	1.300	0.535	0.000
3.787	2.959	1.342	0.580	0.000
3.787	2.911	1.300	0.580	0.000
3.744	2.911	1.300	0.580	0.000
3.744	2.864	1.300	0.535	0.000
3.701	2.864	1.342	0.535	0.000
3.701	2.864	1.300	0.535	0.000
3.658	2.816	1.300	0.535	0.000
3.614	2.816	1.300	0.535	0.000
3.614	2.816	1.300	0.535	0.000
3.528	2.816	1.300	0.535	0.000
3.528	2.816	1.300	0.535	0.000
3.528	2.816	1.300	0.535	0.000
3.485	2.816	1.342	0.535	1.000
3.528	2.816	1.300	0.535	0.000
3.528	2.816	1.300	0.535	0.000
3.485	2.816	1.300	0.535	0.000
3.485	2.816	1.300	0.490	0.000
3.485	2.816	1.300	0.535	0.000
3.442	2.768	1.300	0.490	0.000
3.442	2.768	1.300	0.490	0.000
3.398	2.768	1.258	0.490	0.000
3.355	2.720	1.258	0.490	0.000
3.355	2.720	1.258	0.490	0.000
3.312	2.672	1.258	0.490	0.000
3.312	2.672	1.258	0.490	0.000
3.312	2.672	1.215	0.490	0.000
3.312	2.672	1.215	0.490	0.000
3.269	2.625	1.215	0.490	0.000
3.269	2.625	1.215	0.490	0.000
3.226	2.577	1.215	0.490	0.000
3.226	2.577	1.173	0.490	0.000
3.182	2.577	1.173	0.490	0.000
3.182	2.577	1.173	0.490	0.000
3.182	2.577	1.173	0.490	0.000
3.182	2.529	1.131	0.490	0.000
3.139	2.529	1.131	0.490	0.000
3.139	2.529	1.131	0.490	0.000
3.096	2.481	1.131	0.490	0.000
3.053	2.481	1.089	0.490	0.000
3.053	2.433	1.089	0.490	0.000
3.010	2.433	1.089	0.490	0.000
3.010	2.385	1.089	0.490	0.000
2.966	2.385	1.046	0.490	0.000
2.966	2.338	1.046	0.445	0.000
2.923	2.338	1.046	0.445	0.000
2.923	2.290	1.046	0.490	0.000
2.880	2.290	1.046	0.445	0.000
2.880	2.290	1.046	0.445	0.000
2.880	2.290	1.046	0.445	0.000
2.880	2.242	1.046	0.445	0.000
2.880	2.242	1.046	0.445	0.000
2.837	2.242	1.089	0.445	0.000
2.837	2.242	1.089	0.445	0.000
2.837	2.194	1.046	0.445	0.000
2.793	2.194	1.046	0.490	0.000
2.793	2.194	1.046	0.490	0.000
2.750	2.146	1.046	0.490	0.000
2.750	2.146	1.046	0.445	0.000
2.707	2.146	1.046	0.490	0.000
2.707	2.099	1.004	0.490	0.000
2.664	2.099	1.004	0.490	0.000
2.664	2.051	1.004	0.490	0.000
2.664	2.051	1.004	0.445	0.000
2.621	2.051	1.004	0.490	0.000
2.621	2.051	1.004	0.445	0.000
2.621	2.051	0.962	0.445	0.000
2.621	2.051	1.004	0.445	0.000
2.621	2.051	1.004	0.445	0.000
2.621	2.051	1.004	0.445	0.000
2.621	2.051	1.004	0.445	0.000
2.621	2.051	1.004	0.490	0.000
2.577	2.051	1.004	0.445	0.000
2.577	2.051	1.004	0.445	0.000
2.621	2.051	1.004	0.490	0.000
2.621	2.051	1.004	0.445	0.000
2.621	2.051	1.004	0.490	0.000
2.621	2.051	1.046	0.445	0.000
2.621	2.051	1.046	0.490	0.000
2.621	2.051	1.046	0.445	0.000
2.664	2.051	1.046	0.445	0.000
2.664	2.099	1.046	0.445	0.000
2.664	2.099	1.046	0.445	0.000
2.707	2.099	1.046	0.445	0.000
2.750	2.099	1.046	0.445	0.000
2.750	2.099	1.046	0.445	0.000
2.750	2.146	1.089	0.490	0.000
2.793	2.146	1.089	0.490	0.000
2.793	2.146	1.131	0.490	0.000
2.837	2.194	1.131	0.490	0.000
2.837	2.242	1.131	0.490	0.000
2.880	2.242	1.173	0.490	0.000
2.923	2.290	1.173	0.490	0.000
2.966	2.338	1.173	0.490	0.000
2.966	2.338	1.215	0.490	0.000
3.010	2.338	1.258	0.490	0.000
3.053	2.385	1.258	0.490	0.000
3.096	2.433	1.258	0.490	0.000
3.096	2.433	1.300	0.490	0.000
3.139	2.481	1.300	0.490	0.000
3.182	2.481	1.342	0.490	0.000
3.226	2.529	1.384	0.490	0.000
3.269	2.577	1.384	0.490	0.000
3.312	2.625	1.427	0.535	0.000
3.398	2.672	1.469	0.535	0.000
3.398	2.768	1.511	0.535	0.000
3.485	2.768	1.511	0.535	0.000
3.528	2.816	1.553	0.535	0.000
3.571	2.864	1.596	0.535	0.000
3.571	2.959	1.596	0.535	0.000
3.658	2.959	1.638	0.535	0.000
3.701	3.055	1.680	0.535	0.000
3.744	3.103	1.680	0.535	0.000
3.874	3.198	1.680	0.535	0.000
3.960	3.294	1.723	0.535	0.000
4.047	3.389	1.723	0.535	0.000
4.133	3.437	1.765	0.580	0.000
4.219	3.581	1.765	0.535	0.000
4.306	3.724	1.765	0.535	0.000
4.392	3.820	1.807	0.580	0.000
4.435	3.963	1.807	0.580	0.000
4.479	4.059	1.849	0.580	0.000
4.565	4.202	1.849	0.580	0.000
4.565	4.346	1.849	0.580	0.000
4.608	4.489	1.849	0.580	0.000
4.608	4.680	1.892	0.625	0.000
4.652	4.824	1.892	0.625	0.000
4.652	4.919	1.934	0.625	0.000
4.695	5.111	1.934	0.625	0.000
4.738	5.254	1.976	0.625	0.000
4.824	5.397	1.976	0.670	0.000
4.868	5.493	2.018	0.670	0.000
4.911	5.636	2.018	0.670	0.000
4.997	5.732	2.061	0.670	0.000
5.040	5.828	2.103	0.715	0.000
5.084	5.923	2.145	0.715	0.000
5.170	6.019	2.187	0.715	0.000
5.213	6.162	2.230	0.715	0.000
5.300	6.258	2.230	0.761	0.000
5.343	6.354	2.314	0.761	0.000
5.429	6.449	2.314	0.806	0.000
5.516	6.545	2.357	0.806	0.000
5.559	6.593	2.399	0.851	0.000
5.645	6.736	2.441	0.851	0.000
5.689	6.784	2.483	0.851	0.000
5.775	6.927	2.526	0.896	0.000
5.818	7.023	2.568	0.896	0.000
5.905	7.119	2.568	0.896	0.000
5.991	7.166	2.610	0.941	0.000
6.034	7.262	2.652	0.941	0.000
6.077	7.358	2.695	0.941	0.000
6.164	7.453	2.737	0.986	0.000
6.250	7.549	2.779	0.986	0.000
6.294	7.644	2.864	0.986	0.000
6.337	7.692	2.948	0.986	0.000
6.423	7.788	3.033	1.031	0.000
6.466	7.836	3.075	1.031	0.000
6.510	7.884	3.117	1.031	0.000
6.596	7.931	3.160	1.031	0.000
6.639	7.979	3.202	1.076	0.000
6.682	8.027	3.244	1.076	0.000
6.726	8.075	3.286	1.076	0.000
6.769	8.123	3.286	1.076	0.000
6.812	8.123	3.286	1.076	1.000
6.898	8.170	3.329	1.076	0.000
6.942	8.218	3.371	1.076	0.000
6.985	8.266	3.371	1.076	0.000
7.028	8.314	3.371	1.076	0.000
7.115	8.362	3.413	1.076	0.000
7.158	8.409	3.413	1.076	0.000
7.201	8.409	3.413	1.076	0.000
7.244	8.457	3.456	1.121	0.000
7.287	8.457	3.456	1.121	0.000
7.331	8.457	3.456	1.121	0.000
7.374	8.457	3.498	1.121	0.000
7.460	8.457	3.498	1.121	0.000
7.503	8.457	3.498	1.121	0.000
7.547	8.457	3.540	1.121	0.000
7.633	8.457	3.540	1.121	0.000
7.676	8.457	3.540	1.121	0.000
7.676	8.457	3.540	1.121	0.000
7.719	8.505	3.540	1.121	0.000
7.763	8.553	3.540	1.121	0.000
7.806	8.601	3.540	1.121	0.000
7.806	8.601	3.540	1.167	0.000
7.849	8.648	3.582	1.121	0.000
7.892	8.696	3.540	1.121	0.000
7.979	8.744	3.582	1.121	0.000
8.022	8.792	3.582	1.121	0.000
8.065	8.792	3.582	1.167	0.000
8.108	8.840	3.625	1.121	0.000
8.152	8.840	3.667	1.121	0.000
8.238	8.840	3.667	1.121	0.000
8.238	8.840	3.667	1.121	0.000
8.324	8.888	3.667	1.121	0.000
8.368	8.888	3.709	1.121	0.000
8.411	8.888	3.709	1.167	0.000
8.454	8.888	3.751	1.121	0.000
8.497	8.935	3.794	1.121	0.000
8.497	8.935	3.794	1.121	0.000
8.540	8.935	3.794	1.167	0.000
8.584	8.935	3.794	1.167	0.000
8.627	8.935	3.794	1.121	0.000
8.670	8.935	3.794	1.121	0.000
8.713	8.935	3.794	1.121	0.000
8.800	8.983	3.794	1.121	0.000
8.843	8.983	3.794	1.121	0.000
8.929	8.983	3.794	1.121	0.000
8.973	9.031	3.794	1.121	0.000
9.016	9.031	3.794	1.121	0.000
9.059	8.983	3.794	1.121	0.000
9.102	8.983	3.794	1.121	0.000
9.102	8.935	3.794	1.121	0.000
9.145	8.888	3.751	1.121	0.000
9.145	8.840	3.751	1.121	0.000
9.145	8.792	3.751	1.121	0.000
9.102	8.744	3.709	1.121	0.000
9.102	8.648	3.709	1.121	0.000
9.059	8.648	3.667	1.121	0.000
9.016	8.648	3.667	1.121	0.000
9.016	8.601	3.625	1.076	0.000
8.929	8.601	3.625	1.076	0.000
8.886	8.553	3.625	1.076	0.000
8.843	8.505	3.582	1.076	0.000
8.757	8.457	3.540	1.076	0.000
8.713	8.409	3.540	1.076	0.000
8.670	8.362	3.498	1.076	0.000
8.670	8.314	3.456	1.031	0.000
8.627	8.266	3.456	1.031	0.000
8.584	8.218	3.413	1.031	0.000
8.540	8.123	3.413	1.031	0.000
8.497	8.075	3.371	1.076	0.000
8.454	7.979	3.371	1.076	0.000
8.411	7.931	3.329	1.076	0.000
8.368	7.836	3.286	1.031	0.000
8.324	7.740	3.244	1.031	0.000
8.238	7.692	3.202	1.031	0.000
8.195	7.644	3.202	1.031	0.000
8.152	7.597	3.160	1.031	0.000
8.108	7.549	3.160	1.031	0.000
8.065	7.501	3.160	0.986	0.000
7.979	7.453	3.117	0.986	0.000
7.936	7.405	3.117	0.986	0.000
7.892	7.310	3.075	0.941	0.000
7.849	7.262	3.033	0.941	0.000
7.806	7.262	3.033	0.941	0.000
7.763	7.214	2.991	0.941	0.000
7.719	7.214	2.948	0.941	0.000
7.719	7.166	2.948	0.941	0.000
7.676	7.166	2.906	0.896	0.000
7.633	7.119	2.864	0.896	0.000
7.590	7.071	2.864	0.896	0.000
7.547	7.023	2.864	0.896	0.000
7.503	6.975	2.821	0.896	0.000
7.503	6.975	2.821	0.896	0.000
7.460	6.927	2.821	0.896	0.000
7.417	6.880	2.779	0.896	0.000
7.374	6.832	2.779	0.851	0.000
7.331	6.832	2.737	0.851	0.000
7.244	6.736	2.737	0.851	0.000
7.201	6.688	2.695	0.851	0.000
